pathway_id,from_stop_id,to_stop_id,pathway_mode,is_bidirectional,length,traversal_time,stair_count,max_slope,min_width,signposted_as,reversed_signposted_as
E09_162135,NODE_E09_MZ_ESC_N_TP,NODE_E09_MZ_ESC_N_BT,2,1,70.94242174,47,40,,,,
E09_162140,NODE_E09_MZ_ESC_N_TP,PLF_E09_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,113.6735423,25,,,,,
E09_162141,NODE_E09_MZ_ESC_N_TP,PLF_E09_GR_YL_GREENBELT,1,1,113.92511,25,,,,,
E09_162145,ENT_E09_E,NODE_E09_ESC_W_BT,2,1,55.41866873,37,18,,,,
E09_162146,NODE_E09_ESC_W_BT,ENT_E09_E,4,0,50.19744755,25,,,,,
E09_162147,ENT_E09_E,NODE_E09_ELE_W_TP,1,1,87.49305504,19,,,,Wheelchair Accessible Elevator,
E09_162148,ENT_E09_W,NODE_E09_ESC_E_BT,2,1,71.64282501,48,30,,,College Park-U of Md Station,
E09_162149,NODE_E09_ESC_E_BT,ENT_E09_W,4,0,71.62337758,36,,,,,
E09_162150,ENT_E09_W,NODE_E09_ELV_E_TP,1,1,75.23506258,16,,,,Wheelchair Accessible Elevator,
E09_162151,NODE_E09_ELV_E_BT,NODE_E09_ESC_W_BT,1,1,235.5042007,51,,,,,Wheelchair Accessible Elevator to Street
E09_162152,NODE_E09_ESC_E_BT,NODE_E09_ESC_W_BT,1,1,211.2169652,46,,,,,
E09_162142,PLF_E09_GR_YL_BRANCH_AVE_HUNTINGTON,PF_E09_C,1,1,50.49596631,11,,,,,
E09_162143,PLF_E09_GR_YL_GREENBELT,PF_E09_C,1,1,50.92994661,11,,,,,
E08_162110,ENT_E08_S,NODE_E08_MZ,1,1,52.15221999,11,,,,Green/Yellow Line Prince George's Plaza Station,To Belcrest Road
E08_162111,ENT_E08_N,NODE_E08_MZ,1,1,28.40124205,6,,,,Prince George's Plaza Station,To East West Highway
E08_162112,NODE_E08_MZ,NODE_E08_MZ_FG_UNPAID,1,1,16.94785277,4,,,,,
E08_162113,NODE_E08_MZ_FG_UNPAID,NODE_E08_MZ_FG_PAID,6,0,6.018778173,5,,,,,
E08_162114,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_FG_UNPAID,7,0,6.018778173,5,,,,,
E08_162115,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_N_ELV_TP,1,1,40.23241489,9,,,,Wheelchair Accessible Elevator to Branch Ave,
E08_162116,NODE_E08_MZ_N_ELV_TP,NODE_E08_MZ_N_ELV_BT,5,1,10.88488219,180,,,,,
E08_162117,NODE_E08_MZ_N_ELV_BT,PLF_E08_YL_GR_HUNTINGTON_BRANCH_AVE,1,1,195.6608389,43,,,,Green/Yellow Line,Wheelchair Accessible Elevator
E08_162118,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_ESC_N_TP,1,1,46.6361991,10,,,,Green Line to Branch Ave,
E08_162119,NODE_E08_MZ_ESC_N_TP,NODE_E08_MZ_ESC_N_BT,4,0,83.03508171,42,,,,,
E08_162120,NODE_E08_MZ_ESC_N_BT,NODE_E08_MZ_ESC_N_TP,2,1,72.30164365,48,42,,,,
E08_162121,NODE_E08_MZ_ESC_N_BT,PLF_E08_YL_GR_HUNTINGTON_BRANCH_AVE,1,1,84.53271842,18,,,,Green/Yellow Line,
E08_162122,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_ESC2_N_TP,1,1,118.0638753,26,,,,,
E08_162123,NODE_E08_MZ_ESC2_N_TP,NODE_E08_MZ_ESC2_N_BT,2,1,71.37699295,48,42,,,,
E08_162124,NODE_E08_MZ_ESC2_N_BT,NODE_E08_MZ_ESC2_N_TP,4,0,81.78266089,41,,,,,
E08_162125,NODE_E08_MZ_ESC2_N_BT,PLF_E08_YL_GR_HUNTINGTON_BRANCH_AVE,1,1,10.3692584,2,,,,Green/Yellow Line,
E08_162126,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_S_ELV_TP,1,1,119.2283148,26,,,,To Greenbelt/Wheelchair Accessible Elevator,
E08_162127,NODE_E08_MZ_S_ELV_TP,NODE_E08_MZ_S_ELV_BT,5,1,11.22320632,180,,,,,
E08_162128,NODE_E08_MZ_S_ELV_BT,PLF_E08_YL_GR_GREENBELT,1,1,196.156121,43,,,,Yellow Line/Green Line,WHeelchair Accessible Elevator/Prince George's Plaza
E08_162129,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_ESC3_S_TP,1,1,91.3493312,20,,,,Green Line Greenbelt,
E08_162130,NODE_E08_MZ_ESC3_S_TP,NODE_E08_MZ_ESC3_S_BT,4,0,82.65652232,41,,,,,
E08_162131,NODE_E08_MZ_ESC3_S_BT,NODE_E08_MZ_ESC3_S_TP,2,1,72.41562211,48,42,,,,
E08_162132,NODE_E08_MZ_ESC3_S_BT,PLF_E08_YL_GR_GREENBELT,1,1,82.80974147,18,,,,Yellow Line/Green Line,
E08_162133,NODE_E08_MZ_FG_PAID,NODE_E08_MZ_ESC4_S_TP,1,1,132.7715827,29,,,,Green Line Branch Ave,
E08_162134,NODE_E08_MZ_ESC4_S_TP,NODE_E08_MZ_ESC4_S_BT,2,1,71.2335943,47,42,,,,
E08_162135,NODE_E08_MZ_ESC4_S_BT,NODE_E08_MZ_ESC4_S_TP,4,0,81.70484848,41,,,,,
E08_162136,NODE_E08_MZ_ESC4_S_BT,PLF_E08_YL_GR_GREENBELT,1,1,7.330690393,2,,,,Yellow Line/Green Line,
E08_162137,PLF_E08_YL_GR_HUNTINGTON_BRANCH_AVE,PF_E08_2,1,1,32.23442452,7,,,,,
E08_162138,PLF_E08_YL_GR_GREENBELT,PF_E08_1,1,1,30.04282266,7,,,,,
E07_161110,ENT_E07_M,NODE_E07_MZ_FG_UNPAID,1,1,37.14823637,8,,,,,Exit
E07_161111,NODE_E07_MZ_FG_UNPAID,NODE_E07_MZ_FG_PAID,6,0,3.529959196,5,,,,,
E07_161112,NODE_E07_MZ_FG_PAID,NODE_E07_MZ_FG_UNPAID,7,0,3.529959196,5,,,,,
E07_161132,NODE_E07_MZ_FG_PAID,NODE_E07_MZ_ESC_W_BT,1,1,57.66124409,13,,,,To Green Line/Greenbelt,
E07_161133,NODE_E07_MZ_ESC_W_BT,NODE_E07_MZ_ESC_W_TP,4,0,63.30339882,32,,,,,
E07_161134,NODE_E07_MZ_ESC_W_TP,NODE_E07_MZ_ESC_W_BT,4,0,63.48641772,32,,,,,
E07_161135,NODE_E07_MZ_ESC_W_BT,NODE_E07_MZ_ESC_W_TP,2,1,57.57199378,38,30,,,,
E07_161136,NODE_E07_MZ_ESC_W_TP,PLF_E07_GR_YL_GREENBELT,1,1,25.37354616,6,,,,Yellow Line/Green Line,
E07_161137,NODE_E07_MZ_FG_PAID,NODE_E07_MZ_ELV_W_BT,1,1,110.8631521,24,,,,Green Line to Greenbelt/Wheelchair Accessible Elevator,
E07_161138,NODE_E07_MZ_ELV_W_BT,NODE_E07_MZ_ELV_W_TP,5,1,7.478931087,180,,,,,
E07_161139,NODE_E07_MZ_ELV_W_TP,PLF_E07_GR_YL_GREENBELT,1,1,24.83413502,5,,,,Green Line Yellow Line to Greenbelt,Wheelchair Accessible Elevator
E07_161140,NODE_E07_MZ_FG_PAID,NODE_E07_MZ_ELV_E_BT,1,1,173.4436862,38,,,,Green Line to Branch Ave/Wheelchair Accessible Elevator,
E07_161141,NODE_E07_MZ_ELV_E_BT,NODE_E07_MZ_ELV_E_TP,5,1,7.447577797,180,,,,,
E07_161142,NODE_E07_MZ_ELV_E_TP,PLF_E07_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,24.07543795,5,,,,Green Line to Branch Ave/Yellow Line to Huntington,Wheelchair Accessible Elevator
E07_161143,NODE_E07_MZ_FG_PAID,NODE_E07_MZ_ESC_E_BT,1,1,147.247702,32,,,,To Green Line Branch Ave/ To Yellow Line Huntington,
E07_161144,NODE_E07_MZ_ESC_E_BT,NODE_E07_MZ_ESC_E_TP,4,0,62.71153672,31,,,,,
E07_161145,NODE_E07_MZ_ESC_E_TP,NODE_E07_MZ_ESC_E_BT,4,0,62.6582467,31,,,,,
E07_161146,NODE_E07_MZ_ESC_E_BT,NODE_E07_MZ_ESC_E_TP,2,1,56.34578968,38,30,,,,
E07_161147,NODE_E07_MZ_ESC_E_TP,PLF_E07_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,25.46484328,6,,,,Yellow Line/Green Line,
E07_161130,PLF_E07_GR_YL_BRANCH_AVE_HUNTINGTON,PF_E07_2,1,1,101.3916164,22,,,,,
E07_161131,PLF_E07_GR_YL_GREENBELT,PF_E07_1,1,1,101.8260916,22,,,,,
E05_160110,ENT_E05_W,NODE_E05_ESC_W_BT,4,0,117.5347135,59,,,,Georgia Ave-Petworth Station West Entrance,
E05_160111,NODE_E05_ESC_W_BT,ENT_E05_W,4,0,114.0574826,57,,,,,
E05_160112,NODE_E05_ESC_W_BT,NODE_E05_MZ,1,1,231.156356,50,,,,,Exit/Georgia Ave Southbound
E05_160113,ENT_E05_W,ENT_E05_W_EL,1,1,212.8569218,46,,,,Georgia Ave-Petworth Station,
E05_160114,ENT_E05_W_EL,NODE_E05_W_ELV_TP,1,1,7.319641973,2,,,,,
E05_160115,NODE_E05_W_ELV_TP,NODE_E05_W_ELV_BT,5,1,10.11277533,180,,,,,
E05_160116,NODE_E05_W_ELV_BT,NODE_E05_MZ,1,1,216.3547089,47,,,,,Exit/Wheelchair Accessible Elevator to Street
E05_160117,ENT_E05_M,NODE_E05_ESC_E_BT,4,0,107.4022412,54,,,,Georgia Ave-Petworth Station East Entrance,
E05_160118,NODE_E05_ESC_E_BT,ENT_E05_M,4,0,107.4022357,54,,,,,
E05_160119,NODE_E05_ESC_E_BT,NODE_E05_MZ,1,1,116.5520321,25,,,,,Exit/Georgia Ave Northbound
E05_160120,NODE_E05_MZ,NODE_E05_MZ_FG_UNPAID,1,1,28.11619481,6,,,,,
E05_160121,NODE_E05_MZ_FG_UNPAID,NODE_E05_MZ_FG_PAID,6,0,7.231480066,5,,,,,
E05_160122,NODE_E05_MZ_FG_PAID,NODE_E05_MZ_FG_UNPAID,7,0,7.231480066,5,,,,,
E05_160123,NODE_E05_MZ_FG_PAID,NODE_E05_MZ_ELV_TP,1,1,45.24421385,10,,,,Wheelchair Accessible Elevator to Platform,
E05_160124,NODE_E05_MZ_ELV_TP,NODE_E05_MZ_ELV_BT,5,1,8.607937194,180,,,,,
E05_160125,NODE_E05_MZ_ELV_BT,NODE_E05_PLATFORM_E,1,1,141.01678,31,,,,Yellow Line/Green Line,Wheelchair Accessible Elevator to Mezzanine
E05_160126,NODE_E05_MZ_ELV_BT,NODE_E05_PLATFORM_W,1,1,147.835845,32,,,,,Wheelchair Accessible Elevator to Mezzanine
E05_160127,NODE_E05_MZ_FG_PAID,NODE_E05_MZ_STAIRS_TP,1,1,58.61001363,13,,,,Yellow Line/Green Line/Huntington/Branch Ave/Greenbelt,
E05_160128,NODE_E05_MZ_STAIRS_TP,NODE_E05_MZ_STAIRS_BT,2,1,25.06578502,17,22,,,,
E05_160129,NODE_E05_MZ_STAIRS_BT,NODE_E05_PLATFORM_E,1,1,95.38195184,21,,,,Yellow Line/Green Line,
E05_160130,NODE_E05_MZ_STAIRS_BT,NODE_E05_PLATFORM_W,1,1,94.83718246,21,,,,Yellow Line/Green Line,
E05_160131,NODE_E05_MZ_FG_PAID,NODE_E05_MZ_ESC_TP,1,1,113.8195877,25,,,,Yellow Line/Green Line/Huntington/Branch Ave/Greenbelt,
E05_160132,NODE_E05_MZ_ESC_TP,NODE_E05_MZ_ESC_BT,4,0,45.33004547,23,,,,,
E05_160133,NODE_E05_MZ_ESC_BT,NODE_E05_MZ_ESC_TP,4,0,45.33049539,23,,,,,
E05_160134,NODE_E05_MZ_ESC_BT,NODE_E05_PLATFORM_E,1,1,20.08914224,4,,,,Yellow Line/Green Line,
E05_160135,NODE_E05_MZ_ESC_BT,NODE_E05_PLATFORM_W,1,1,19.32811987,4,,,,Yellow Line/Green Line,
E05_160136,NODE_E05_PLATFORM_E,PF_E05_C,1,1,109.2681627,24,,,,,
E05_160137,NODE_E05_PLATFORM_W,PF_E05_C,1,1,107.7342859,23,,,,,
E04_159110,ENT_E04_E,NODE_E04_E_ESC_BT,4,0,93.30020173,47,,,,Columbia Heights Station East Entrance,
E04_159111,NODE_E04_E_ESC_BT,ENT_E04_E,4,0,93.2990982,47,,,,,
E04_159112,NODE_E04_E_ESC_BT,NODE_E04_MZ,1,1,88.89759264,19,,,,,"Northbound 14th Street, NW"
E04_159113,NODE_E04_MZ,NODE_E04_MZ_FG_UNPAID,1,1,148.2268399,32,,,,To Trains,Pleasant Plains/MT Pleasant
E04_159114,NODE_E04_MZ_FG_UNPAID,NODE_E04_MZ_FG_PAID,6,0,3.434155127,5,,,,,
E04_159115,NODE_E04_MZ_FG_PAID,NODE_E04_MZ_FG_UNPAID,7,0,3.434155127,5,,,,,
E04_159121,ENT_E04_W_EL,NODE_E04_ELV1_TP,1,1,13.00419174,3,,,,Elevator to Mezzanine,
E04_159122,NODE_E04_ELV1_TP,NODE_E04_ELV1_BT,5,1,9.268507289,180,,,,,
E04_159123,NODE_E04_ELV1_BT,NODE_E04_MZ,1,1,71.14975206,15,,,,,Wheelchair Accessible Elevator to Street
E04_159126,NODE_E04_MZ_FG_PAID,NODE_E04_ELV2_TP,1,1,53.81215905,12,,,,Wheelchair Accessible Elevator to Platform,
E04_159127,NODE_E04_ELV2_TP,NODE_E04_ELV2_BT,5,1,1.875213808,180,,,,,
E04_159128,NODE_E04_ELV2_BT,NODE_E04_PLATFORM_E,1,1,140.1445599,30,,,,Yellow Line/Green Line,Wheelchair Accessible Elevator to Mezzanine
E04_159129,NODE_E04_ELV2_BT,NODE_E04_PLATFORM_W,1,1,142.1457448,31,,,,Yellow Line/Green Line,Wheelchair Accessible Elevator to Mezzanine
E04_159130,NODE_E04_MZ_FG_PAID,NODE_E04_STAIRS_TP,1,1,83.71402266,18,,,,Yellow Line Green Line/Greenbelt/Yellow Line Huntington/Green Line Branch Ave,
E04_159131,NODE_E04_STAIRS_TP,NODE_E04_STAIRS_BT,2,1,28.5877963,19,22,,,,
E04_159132,NODE_E04_STAIRS_BT,NODE_E04_PLATFORM_E,1,1,87.89504049,19,,,,Yellow Line/Green Line,
E04_159133,NODE_E04_STAIRS_BT,NODE_E04_PLATFORM_W,1,1,88.34345093,19,,,,Yellow Line/Green Line,
E04_159134,NODE_E04_MZ_FG_PAID,NODE_E04_MZ_ESC_TP,1,1,138.0491523,30,,,,Yellow Line Green Line/Greenbelt/Yellow Line Huntington/Green Line Branch Ave,
E04_159135,NODE_E04_MZ_ESC_TP,NODE_E04_MZ_ESC_BT,4,0,49.6397409,25,,,,,
E04_159136,NODE_E04_MZ_ESC_BT,NODE_E04_MZ_ESC_TP,4,0,49.46535985,25,,,,,
E04_159137,NODE_E04_MZ_ESC_BT,NODE_E04_PLATFORM_E,1,1,9.719615865,2,,,,Green Line to Branch Ave/Yellow Line to Huntington,
E04_159139,NODE_E04_MZ_ESC_BT,NODE_E04_PLATFORM_W,1,1,9.780887298,2,,,,Green Line to Greenbelt/Yellow Line to Greenbelt,
E04_159143,ENT_E04_W,NODE_E04_W_ESC_BT,4,0,109.5616804,55,,,,Columbia Height Station West Entrance,
E04_159144,NODE_E04_W_ESC_BT,ENT_E04_W,4,0,112.2199066,56,,,,,
E04_159145,ENT_E04_W,NODE_E04_W_ESC_BT,2,1,116.2730752,78,72,,,Columbia Height Station West Entrance,
E04_159146,NODE_E04_W_ESC_BT,NODE_E04_MZ,1,1,44.93561693,10,,,,,
E04_159141,NODE_E04_PLATFORM_E,PF_E04_C,1,1,118.9174449,26,,,,,
E04_159142,NODE_E04_PLATFORM_W,PF_E04_C,1,1,119.5652249,26,,,,,
E03_158110,ENT_E03_W,NODE_E03_ESC_S_BT,4,0,78.4797342,39,,,,U St/African-Amer Civil War Memorial/Cardozo Station,
E03_158111,NODE_E03_ESC_S_BT,ENT_E03_W,4,0,78.48388823,39,,,,,
E03_158112,NODE_E03_ESC_S_BT,NODE_E03_MZ_FG_W_UNPAID,1,1,162.5433462,35,,,,,
E03_158113,ENT_E03_W,ENT_E03_W_EL,1,1,155.7675878,34,,,,,
E03_158114,ENT_E03_W_EL,NODE_E03_ELE_W_TP,1,1,2.975715831,1,,,,Metro/Wheelchair Accessible Elevator,
E03_158115,NODE_E03_ELE_W_TP,NODE_E03_ELE_W_BT,1,1,9.545273189,180,,,,,
E03_158116,NODE_E03_ELE_W_BT,NODE_E03_MZ_FG_W_UNPAID,5,1,169.8630046,37,,,,,Elevator to Street
E03_158117,NODE_E03_MZ_FG_W_UNPAID,NODE_E03_MZ_FG_W_PAID,6,0,3.398287573,5,,,,,
E03_158118,NODE_E03_MZ_FG_W_PAID,NODE_E03_MZ_FG_W_UNPAID,7,0,3.398287573,5,,,,,
E03_158119,NODE_E03_MZ_FG_W_PAID,NODE_E03_MZ_ELE_W_TP,1,1,29.87219454,6,,,,Wheelchair Accesible Elevator,
E03_158120,NODE_E03_MZ_ELE_W_TP,NODE_E03_MZ_ELE_W_BT,5,1,9.930758852,180,,,,,
E03_158121,NODE_E03_MZ_ELE_W_BT,PLF_E03_GR_YL_GREENBELT_FORT_TOTTEN,1,1,123.8791727,27,,,,Green Line/Yellow Line,Wheelchair Accesible Elevator
E03_158122,NODE_E03_MZ_ELE_W_BT,PLF_E03_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,125.8455475,27,,,,Green Line/Yellow Line,Wheelchair Accesible Elevator
E03_158123,NODE_E03_MZ_FG_W_PAID,NODE_E03_MZ_ESC_W_TP,1,1,79.76371648,17,,,,Yellow Line Huntington/Green Line Branch Ave/Yellow Line Green Line Greenbelt,
E03_158124,NODE_E03_MZ_ESC_W_TP,NODE_E03_MZ_ESC_W_BT,4,0,50.88937463,25,,,,,
E03_158125,NODE_E03_MZ_ESC_W_BT,NODE_E03_MZ_ESC_W_TP,4,0,50.8912249,25,,,,,
E03_158126,NODE_E03_MZ_ESC_W_BT,PLF_E03_GR_YL_GREENBELT_FORT_TOTTEN,1,1,10.16086939,2,,,,Yellow Line Huntington/Green Line Branch Ave,
E03_158128,NODE_E03_MZ_ESC_W_BT,PLF_E03_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,10.16686491,2,,,,Yellow Line Green Line Greenbelt,
E03_158130,ENT_E03_E,NODE_E03_ESC_E_BT,4,0,72.31191343,36,,,,U St/African-Amer Civil War Memorial/Cardozo Station,
E03_158131,NODE_E03_ESC_E_BT,ENT_E03_E,4,0,72.31753858,36,,,,,
E03_158132,NODE_E03_ESC_E_BT,NODE_E03_MZ_FG_E_UNPAID,1,1,192.1793527,42,,,,,
E03_158133,NODE_E03_MZ_FG_E_UNPAID,NODE_E03_MZ_FG_E_PAID,6,0,3.288748243,5,,,,,
E03_158134,NODE_E03_MZ_FG_E_PAID,NODE_E03_MZ_FG_E_UNPAID,7,0,3.288748243,5,,,,,
E03_158135,NODE_E03_MZ_FG_E_PAID,NODE_E03_MZ_ESC_E_TP,1,1,40.5639434,9,,,,Yellow Line Huntington/Green Line Branch Ave/Yellow Line Green Line Greenbelt,
E03_158136,NODE_E03_MZ_ESC_E_TP,NODE_E03_MZ_ESC_E_BT,4,0,50.1618272,25,,,,,
E03_158137,NODE_E03_MZ_ESC_E_BT,NODE_E03_MZ_ESC_E_TP,4,0,50.13564321,25,,,,,
E03_158138,NODE_E03_MZ_ESC_E_BT,PLF_E03_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,349.0251433,76,,,,Green Line Yellow Line Greenbelt,
E03_158139,NODE_E03_MZ_ESC_E_BT,PLF_E03_GR_YL_GREENBELT_FORT_TOTTEN,1,1,349.2930495,76,,,,Yellow Line Huntington/Green Line Branch Ave,
E03_158127,PLF_E03_GR_YL_GREENBELT_FORT_TOTTEN,PF_E03_C,1,1,162.9792077,35,,,,,
E03_158129,PLF_E03_GR_YL_BRANCH_AVE_HUNTINGTON,PF_E03_C,1,1,162.7633686,35,,,,,
E02_157110,ENT_E02_N,NODE_E02_ESC_N_BT,4,0,102.4800172,51,,,,Shaw-Howard Univ Station,
E02_157111,NODE_E02_ESC_N_BT,ENT_E02_N,4,0,102.4796301,51,,,,,
E02_157112,NODE_E02_ESC_N_BT,NODE_E02_MZ_FG_N_UNPAID,1,1,123.4275914,27,,,,,
E02_157113,ENT_E02_N,ENT_E02_N_EL,1,1,262.4240349,57,,,,,Wheelchair Accessible Elevator
E02_157114,ENT_E02_N_EL,NODE_E02_ELE_N_TP,1,1,7.506546661,2,,,,,
E02_157115,NODE_E02_ELE_N_TP,NODE_E02_ELE_N_BT,5,1,11.35890255,180,,,,,
E02_157116,NODE_E02_ELE_N_BT,NODE_E02_MZ_FG_N_UNPAID,1,1,105.4838688,23,,,,,Elevator to Street
E02_157117,NODE_E02_MZ_FG_N_UNPAID,NODE_E02_MZ_FG_N_PAID,6,0,3.379586557,5,,,,,
E02_157118,NODE_E02_MZ_FG_N_PAID,NODE_E02_MZ_FG_N_UNPAID,7,0,3.379586557,5,,,,,
E02_157119,NODE_E02_MZ_FG_N_PAID,NODE_E02_MZ_ELE_N_TP,1,1,37.17665277,8,,,,Wheelchair Accessible Elevator,
E02_157120,NODE_E02_MZ_ELE_N_TP,NODE_E02_MZ_ELE_N_BT,5,1,10.74465945,180,,,,,
E02_157121,NODE_E02_MZ_ELE_N_BT,PLF_E02_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,121.0866333,26,,,,Yellow Line Huntington/Green Line Branch Ave,Wheelchair Accessible Elevator
E02_157122,NODE_E02_MZ_ELE_N_BT,PLF_E02_GR_YL_GREENBELT_FORT_TOTTEN,1,1,125.0645257,27,,,,Green Line Yellow Line Greenbelt,Wheelchair Accessible Elevator
E02_157123,NODE_E02_MZ_FG_N_PAID,NODE_E02_MZ_ESC_N_TP,1,1,104.6500541,23,,,,Yellow Line Huntington/Green Line Branch Ave/Green Line Yellow Line Greenbelt,
E02_157124,NODE_E02_MZ_ESC_N_TP,NODE_E02_MZ_ESC_N_BT,4,0,48.53311154,24,,,,,
E02_157125,NODE_E02_MZ_ESC_N_BT,NODE_E02_MZ_ESC_N_TP,4,0,48.5671635,24,,,,,
E02_157126,NODE_E02_MZ_ESC_N_BT,PLF_E02_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,8.801154589,2,,,,Yellow Line Huntington/Green Line Branch Ave,
E02_157128,NODE_E02_MZ_ESC_N_BT,PLF_E02_GR_YL_GREENBELT_FORT_TOTTEN,1,1,8.887445112,2,,,,Green Line Yellow Line Greenbelt,
E02_157130,ENT_E02_S,NODE_E02_ESC_S_BT,4,0,93.63020537,47,,,,Shaw-Howard Univ Station,
E02_157131,NODE_E02_ESC_S_BT,ENT_E02_S,4,0,93.54026504,47,,,,,
E02_157132,NODE_E02_ESC_S_BT,NODE_E02_MZ_FG_S_UNPAID,1,1,156.1051955,34,,,,,
E02_157133,NODE_E02_MZ_FG_S_UNPAID,NODE_E02_MZ_FG_S_PAID,6,0,3.518764106,5,,,,,
E02_157134,NODE_E02_MZ_FG_S_PAID,NODE_E02_MZ_FG_S_UNPAID,7,0,3.518764106,5,,,,,
E02_157135,NODE_E02_MZ_FG_S_PAID,NODE_E02_MZ_ESC_S_TP,1,1,53.41748502,12,,,,Yellow Line Huntington/Green Line Branch Ave/Green Line Yellow Line Greenbelt,
E02_157136,NODE_E02_MZ_ESC_S_TP,NODE_E02_MZ_ESC_S_BT,4,0,47.75144195,24,,,,,
E02_157137,NODE_E02_MZ_ESC_S_BT,NODE_E02_MZ_ESC_S_TP,4,0,47.74695568,24,,,,,
E02_157138,NODE_E02_MZ_ESC_S_BT,PLF_E02_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,271.1292238,59,,,,Yellow Line Huntington/ Green Line Branch Ave,
E02_157139,NODE_E02_MZ_ESC_S_BT,PLF_E02_GR_YL_GREENBELT_FORT_TOTTEN,1,1,270.6977286,59,,,,Green Line Yellow Line Greenbelt,
E02_157127,PLF_E02_GR_YL_BRANCH_AVE_HUNTINGTON,PF_E02_C,1,1,118.8046887,26,,,,,
E02_157129,PLF_E02_GR_YL_GREENBELT_FORT_TOTTEN,PF_E02_C,1,1,118.6561268,26,,,,,
E01_156110,ENT_E01_M,NODE_E01_M_ESC_BT,4,0,111.7628746,56,,,,Mt Vernon Sq/7th St-Convention Center Station,
E01_156111,NODE_E01_M_ESC_BT,ENT_E01_M,4,0,111.7523318,56,,,,,
E01_156112,ENT_E01_M,NODE_E01_M_ESC_BT,2,1,103.6687562,69,60,,,,
E01_156113,NODE_E01_M_ESC_BT,NODE_E01_MZ_FG_UNPAID,1,1,189.5371356,41,,,,Farecards/To All Trains,7th Street Convention Center
E01_156114,ENT_E01_M,ENT_E01_M_EL,1,1,112.4722724,24,,,,Mt Vernon Square Station Elevator to Mezzanine,
E01_156115,ENT_E01_M_EL,NODE_E01_M_ELE_TP,1,1,7.185323954,2,,,,,
E01_156116,NODE_E01_M_ELE_TP,NODE_E01_M_ELE_BT,5,1,6.828726571,180,,,,,
E01_156117,NODE_E01_M_ELE_BT,NODE_E01_M_ESC_BT,1,1,44.94054609,10,,,,,Elevator to M Street/Convention Center
E01_156118,ENT_E01_N_EL,NODE_E01_N_ELE_TP,1,1,3.364822815,1,,,,Wheelchair Accessible Elevator,
E01_156119,NODE_E01_N_ELE_TP,NODE_E01_N_ELE_BT,5,1,13.1075901,180,,,,,
E01_156120,NODE_E01_N_ELE_BT,NODE_E01_MZ_FG_UNPAID,1,1,80.18558202,17,,,,To All Trains,Elevator to 7th Street
E01_156121,NODE_E01_MZ_FG_UNPAID,NODE_E01_MZ_FG_PAID,6,0,3.297995664,5,,,,,
E01_156122,NODE_E01_MZ_FG_PAID,NODE_E01_MZ_FG_UNPAID,7,0,3.297995664,5,,,,,
E01_156123,NODE_E01_MZ_FG_PAID,NODE_E01_ELE_TP,1,1,71.19141042,15,,,,Wheelchair Accessible Elevator,
E01_156124,NODE_E01_ELE_TP,NODE_E01_ELE_BT,5,1,11.94879559,180,,,,,
E01_156125,NODE_E01_ELE_BT,PLF_E01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,283.7747227,62,,,,Yellow Line Huntington/Green Line Branch Ave,Wheelchair Accessible Elevator
E01_156126,NODE_E01_ELE_BT,PLF_E01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,285.9240554,62,,,,Yellow Line Green Line Greenbelt,Wheelchair Accessible Elevator
E01_156127,NODE_E01_MZ_FG_PAID,NODE_E01_STAIRS_TP,1,1,38.74305577,8,,,,Yellow Line Huntington/Green Line Branch Ave/ Yellow Line Green Line Greenbelt,
E01_156128,NODE_E01_STAIRS_TP,NODE_E01_STAIRS_BT,2,1,24.69581707,12,,,,,To Convention Center
E01_156129,NODE_E01_STAIRS_BT,PLF_E01_GR_YL_BRANCH_AVE_HUNTINGTON,1,1,183.1056482,40,,,,Yellow Line Huntington/Green Line Branch Ave,
E01_156130,NODE_E01_STAIRS_BT,PLF_E01_GR_YL_GREENBELT_FORT_TOTTEN,1,1,182.9178574,40,,,,Yellow Line Green Line Greenbelt,
E01_156131,NODE_E01_MZ_FG_PAID,NODE_E01_ESC1_TP,1,1,116.8898904,25,,,,Yellow Line Huntington/Green Line Branch Ave/ Yellow Line Green Line Greenbelt,
E01_156132,NODE_E01_ESC1_TP,NODE_E01_ESC1_BT,4,0,44.46228623,22,,,,,To Convention Center
E01_156133,NODE_E01_ESC1_BT,NODE_E01_ESC1_TP,4,0,44.42683997,22,,,,,
